,0
2646,tougher
2647,and
2648,speaking
2649,of
2650,tough
2651,because
2652,here
2653,with
2654,us
2655,today
2656,is
2657,ice
2658,agent
2659,derek
2660,dunn
2661,derek
2662,worked
2663,with
2664,state
2665,police
2666,to
2667,uncover
2668,a
2669,major
2670,drug
2671,smuggling
2672,operation
2673,in
2674,lawrence
2675,massachusetts
2676,applause
2677,where
2678,s
2679,derek
2680,derek
2681,where
2682,s
2683,derek
2684,come
2685,here
2686,derek
2687,i
2688,love
2689,tough
2690,guys
2691,we
2692,need
2693,tough
2694,guys
2695,come
2696,here
2697,derek
2698,applause
2699,agent
2700,dunn
2701,just
2702,want
2703,to
2704,say
2705,thanks
2706,for
2707,everyone
2708,being
2709,here
2710,and
2711,it
2712,s
2713,been
2714,a
2715,battle
2716,it
2717,s
2718,been
2719,an
2720,absolute
2721,battle
2722,for
2723,our
2724,counterparts
2725,here
2726,at
2727,dea
2728,and
2729,fbi
2730,and
2731,everybody
